date,customer_id,location,business_sector,age,income,credit_score,savings_ratio,loan_amount,debt_to_income,credit_utilization,payment_punctuality,customer_feedback,default_history,sentiment,risk_category,customer_segment,feedback_topic
2025-06-07,CUST-2025957,"Maine, US",Services,33,54250.06,768,0.147,131664.04,0.179,0.27,85.23,Neutral: No feedback provided.,0,Neutral,Low Risk,Mass Market,Financial/Pricing
2025-05-02,CUST-2025958,"Washington, US",Technology,71,45641.17,723,0.066,32676.84,0.252,0.3,84.14,Excellent rates,0,Positive,Low Risk,Mass Market,Financial/Pricing
2025-06-24,CUST-2025959,"Ohio, US",Retail,41,80721.98,705,0.055,2095.74,0.352,0.95,82.08,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-10-26,CUST-2025960,"Virginia, US",Education,58,25000.0,574,0.199,31715.15,0.061,0.31,87.66,Standard banking,0,Neutral,High Risk,Mass Market,General Service
2025-01-27,CUST-2025961,"New Mexico, US",Finance,43,71589.28,765,0.227,23487.55,0.114,0.55,94.38,Quick approval,0,Positive,Medium Risk,Conservative Saver,Digital/Operations
2025-10-10,CUST-2025962,"Vermont, US",Retail,51,125061.11,648,0.045,6178.02,0.07,0.68,86.03,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-04-24,CUST-2025963,"Alaska, US",Healthcare,37,63544.41,641,0.172,7298.83,0.151,0.41,88.87,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-02-24,CUST-2025964,"Utah, US",Real Estate,55,60807.39,694,0.11,100014.15,0.216,0.44,90.07,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-07-21,CUST-2025965,"Iowa, US",Finance,43,137765.59,717,0.228,16743.82,0.175,0.32,87.56,Quick approval,0,Positive,Medium Risk,Conservative Saver,Digital/Operations
2025-04-20,CUST-2025966,"South Dakota, US",Manufacturing,43,81512.9,735,0.125,38225.73,0.084,0.54,83.89,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-08-21,CUST-2025967,"South Dakota, US",Real Estate,30,39717.32,594,0.071,23510.38,0.148,0.61,79.26,Process was slow,0,Negative,High Risk,Mass Market,Digital/Operations
2025-12-22,CUST-2025968,"Wyoming, US",Real Estate,36,87885.36,570,0.13,17842.76,0.152,0.23,89.41,High fees,1,Negative,High Risk,Mass Market,Financial/Pricing
2025-09-11,CUST-2025969,"Hawaii, US",Education,55,25000.0,718,0.219,11.36,0.118,0.23,84.24,Excellent rates,0,Positive,Medium Risk,Conservative Saver,Financial/Pricing
2025-11-14,CUST-2025970,"New Jersey, US",Healthcare,21,57188.66,720,0.159,79525.68,0.054,0.56,90.38,Standard banking,0,Neutral,Medium Risk,Emerging Gen-Z,General Service
2025-11-09,CUST-2025971,"Wisconsin, US",Manufacturing,29,172726.35,714,0.171,2677.59,0.171,0.25,82.82,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-04-03,CUST-2025972,"Florida, US",Retail,35,25000.0,731,0.01,2274.12,0.149,0.95,85.75,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-04-04,CUST-2025973,"Maine, US",Services,38,40825.52,646,0.224,4540.46,0.364,0.38,91.84,Standard banking,0,Neutral,Medium Risk,Conservative Saver,General Service
2025-09-17,CUST-2025974,"Arizona, US",Healthcare,35,118137.74,703,0.125,13148.87,0.045,0.18,91.3,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-03-26,CUST-2025975,"Oregon, US",Finance,43,105010.43,758,0.283,43346.71,0.232,0.48,91.03,Standard banking,0,Neutral,Low Risk,Conservative Saver,General Service
2025-07-06,CUST-2025976,"Kentucky, US",Education,45,55718.98,659,0.182,57094.06,0.108,0.43,87.04,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-12-16,CUST-2025977,"New Jersey, US",Healthcare,37,50399.45,644,0.184,15432.39,0.164,0.42,91.84,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-11-12,CUST-2025978,"Florida, US",Education,41,27978.47,765,0.219,13908.63,0.213,0.18,90.9,Quick approval,0,Positive,Low Risk,Conservative Saver,Digital/Operations
2025-09-02,CUST-2025979,"Alabama, US",Services,49,25000.0,685,0.115,17371.47,0.044,0.26,91.4,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-06-23,CUST-2025980,"Maryland, US",Retail,44,43766.88,759,0.063,12844.92,0.362,0.35,93.09,High fees,0,Negative,Low Risk,Mass Market,Financial/Pricing
2025-06-08,CUST-2025981,"Ohio, US",Education,57,35778.74,821,0.144,17563.17,0.093,0.17,92.16,Standard banking,0,Neutral,Low Risk,Mass Market,General Service
2025-11-19,CUST-2025982,"Arkansas, US",Real Estate,30,67106.54,734,0.01,25723.51,0.207,0.42,88.2,Standard banking,0,Neutral,Low Risk,Mass Market,General Service
2025-04-16,CUST-2025983,"Oregon, US",Retail,39,33309.4,644,0.038,2098.96,0.133,0.85,91.74,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-03-08,CUST-2025984,"Illinois, US",Finance,49,97533.27,647,0.214,21001.52,0.104,0.42,92.76,Quick approval,0,Positive,Medium Risk,Conservative Saver,Digital/Operations
2025-02-08,CUST-2025985,"Illinois, US",Education,45,35076.62,676,0.159,3157.29,0.066,0.5,84.71,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-09-02,CUST-2025986,"Alabama, US",Retail,35,36121.06,659,0.07,97232.02,0.233,0.76,90.98,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-11-10,CUST-2025987,"Connecticut, US",Technology,52,76245.47,619,0.067,32069.02,0.084,0.73,87.91,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-01-15,CUST-2025988,"North Carolina, US",Healthcare,32,92056.4,788,0.196,15008.44,0.143,0.53,93.77,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-08-15,CUST-2025989,"Idaho, US",Finance,38,169822.21,781,0.215,20598.72,0.119,0.61,89.07,Neutral: No feedback provided.,0,Neutral,Medium Risk,Conservative Saver,Financial/Pricing
2025-11-26,CUST-2025990,"Texas, US",Education,33,46305.12,480,0.131,18121.83,0.138,0.15,85.51,High fees,0,Negative,High Risk,Mass Market,Financial/Pricing
2025-01-09,CUST-2025991,"Pennsylvania, US",Finance,27,172480.81,669,0.228,12776.63,0.107,0.17,93.55,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-10-07,CUST-2025992,"Maryland, US",Real Estate,49,29182.02,701,0.105,33427.56,0.155,0.71,87.76,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-12-24,CUST-2025993,"Wisconsin, US",Retail,26,51911.66,714,0.051,40093.13,0.218,0.91,81.45,Process was slow,0,Negative,Medium Risk,Emerging Gen-Z,Digital/Operations
2025-05-18,CUST-2025994,"Florida, US",Services,30,52299.44,604,0.227,99312.89,0.084,0.62,90.05,High fees,0,Negative,Medium Risk,Conservative Saver,Financial/Pricing
2025-01-23,CUST-2025995,"South Carolina, US",Education,29,32005.77,543,0.198,112020.2,0.138,0.54,86.29,Standard banking,0,Neutral,High Risk,Emerging Gen-Z,General Service
2025-01-13,CUST-2025996,"Maryland, US",Services,41,59778.87,649,0.142,70084.31,0.178,0.45,84.58,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-11-08,CUST-2025997,"West Virginia, US",Healthcare,46,124154.32,728,0.091,46104.78,0.063,0.13,84.77,Process was slow,0,Negative,Low Risk,Mass Market,Digital/Operations
2025-12-09,CUST-2025998,"Washington, US",Education,37,32308.39,488,0.155,37624.38,0.109,0.08,90.17,Standard banking,1,Neutral,High Risk,Mass Market,General Service
2025-04-07,CUST-2025999,"California, US",Finance,54,87933.61,573,0.172,38004.63,0.08,0.49,82.05,Standard banking,0,Neutral,High Risk,Mass Market,General Service
2025-04-14,CUST-2026000,"Texas, US",Technology,43,90842.78,770,0.075,2049.31,0.125,0.61,87.0,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-12-11,CUST-2026001,"Minnesota, US",Education,25,50836.01,732,0.167,27387.13,0.145,0.42,85.26,Process was slow,0,Negative,Low Risk,Emerging Gen-Z,Digital/Operations
2025-03-24,CUST-2026002,"Delaware, US",Finance,50,86378.21,626,0.223,232525.12,0.131,0.63,86.29,Excellent rates,0,Positive,Medium Risk,Conservative Saver,Financial/Pricing
2025-01-20,CUST-2026003,"Maryland, US",Manufacturing,48,40399.86,804,0.168,72747.7,0.134,0.57,90.99,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-03-02,CUST-2026004,"Maine, US",Real Estate,58,116573.72,615,0.085,11630.72,0.12,0.93,88.41,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-03-05,CUST-2026005,"Washington, US",Finance,22,67158.42,645,0.111,12254.57,0.093,0.23,83.69,Process was slow,1,Negative,Medium Risk,Emerging Gen-Z,Digital/Operations
2025-08-21,CUST-2026006,"Washington, US",Finance,39,210975.63,674,0.188,15779.02,0.066,0.43,89.96,Excellent rates,0,Positive,Medium Risk,Elite/HNW,Financial/Pricing
2025-01-04,CUST-2026007,"Utah, US",Manufacturing,40,74091.27,607,0.079,21326.71,0.2,0.28,83.61,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-03-10,CUST-2026008,"Alabama, US",Manufacturing,45,100342.24,775,0.128,33551.08,0.052,0.56,83.24,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-01-13,CUST-2026009,"South Carolina, US",Healthcare,36,107005.88,655,0.106,23007.93,0.118,0.33,82.45,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-03-09,CUST-2026010,"North Dakota, US",Manufacturing,51,65272.72,737,0.088,22174.1,0.271,0.32,86.36,High fees,0,Negative,Low Risk,Mass Market,Financial/Pricing
2025-10-02,CUST-2026011,"Massachusetts, US",Technology,24,59306.23,640,0.053,32630.64,0.278,0.72,84.36,High fees,0,Negative,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-08-08,CUST-2026012,"Indiana, US",Real Estate,64,42638.04,529,0.094,74681.78,0.093,0.63,90.3,Excellent rates,0,Positive,High Risk,Mass Market,Financial/Pricing
2025-12-10,CUST-2026013,"Delaware, US",Healthcare,40,86981.83,668,0.19,65667.34,0.08,0.31,89.51,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-06-03,CUST-2026014,"West Virginia, US",Finance,45,94336.86,620,0.189,66216.03,0.328,0.54,83.76,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-09-14,CUST-2026015,"Nevada, US",Healthcare,55,76584.41,747,0.131,70735.77,0.013,0.14,92.72,Quick approval,0,Positive,Low Risk,Mass Market,Digital/Operations
2025-01-13,CUST-2026016,"Virginia, US",Finance,33,72093.93,575,0.226,11633.63,0.196,0.59,95.0,Excellent rates,1,Positive,High Risk,Conservative Saver,Financial/Pricing
2025-10-01,CUST-2026017,"Rhode Island, US",Manufacturing,29,65434.33,636,0.063,322.0,0.219,0.27,90.82,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-05-17,CUST-2026018,"Kansas, US",Real Estate,34,29564.39,721,0.024,9475.89,0.27,0.53,81.12,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-07-18,CUST-2026019,"Virginia, US",Technology,55,66810.25,726,0.03,15533.26,0.184,0.29,80.65,Quick approval,0,Positive,Low Risk,Mass Market,Digital/Operations
2025-12-04,CUST-2026020,"Arizona, US",Manufacturing,49,40068.36,707,0.064,17189.63,0.24,0.79,83.82,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-08-24,CUST-2026021,"North Carolina, US",Finance,46,104104.05,815,0.179,102061.86,0.082,0.36,95.24,Excellent rates,0,Positive,Low Risk,Mass Market,Financial/Pricing
2025-07-08,CUST-2026022,"Arkansas, US",Healthcare,42,49278.74,730,0.142,22334.03,0.056,0.34,90.14,High fees,0,Negative,Low Risk,Mass Market,Financial/Pricing
2025-08-10,CUST-2026023,"Idaho, US",Services,37,31625.58,727,0.084,33202.57,0.219,0.58,92.61,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-02-04,CUST-2026024,"Louisiana, US",Finance,38,130342.12,773,0.162,4176.59,0.069,0.49,88.29,Excellent rates,0,Positive,Low Risk,Mass Market,Financial/Pricing
2025-09-07,CUST-2026025,"Delaware, US",Healthcare,63,64679.36,792,0.106,33779.59,0.094,0.24,90.15,High fees,0,Negative,Low Risk,Mass Market,Financial/Pricing
2025-09-18,CUST-2026026,"Mississippi, US",Technology,31,114476.49,787,0.142,2214.76,0.052,0.81,91.34,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-04-25,CUST-2026027,"Georgia, US",Technology,41,60575.74,814,0.029,136740.23,0.075,0.49,88.81,Excellent rates,0,Positive,Low Risk,Mass Market,Financial/Pricing
2025-05-07,CUST-2026028,"Washington, US",Manufacturing,66,43608.6,703,0.106,21664.91,0.074,0.7,94.14,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-12-09,CUST-2026029,"Virginia, US",Real Estate,54,196579.72,717,0.022,105795.68,0.245,0.93,87.54,Process was slow,0,Negative,Medium Risk,Elite/HNW,Digital/Operations
2025-05-13,CUST-2026030,"Illinois, US",Manufacturing,42,62861.46,675,0.15,120707.29,0.067,0.35,92.24,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-08-17,CUST-2026031,"Oregon, US",Technology,36,95120.73,705,0.064,12654.2,0.23,0.49,79.77,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-11-10,CUST-2026032,"Arizona, US",Services,42,86823.11,706,0.098,118017.73,0.13,0.66,86.17,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-09-05,CUST-2026033,"Kansas, US",Education,31,30881.09,688,0.175,2265.05,0.064,0.2,86.92,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-11-16,CUST-2026034,"Oregon, US",Retail,36,70964.72,606,0.021,38270.16,0.129,0.22,91.35,Excellent rates,1,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-01-25,CUST-2026035,"Indiana, US",Retail,47,57243.09,632,0.147,74872.23,0.233,0.92,81.72,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-05-18,CUST-2026036,"Alaska, US",Finance,47,98456.36,614,0.239,66925.57,0.089,0.13,89.51,High fees,0,Negative,Medium Risk,Conservative Saver,Financial/Pricing
2025-08-12,CUST-2026037,"Connecticut, US",Education,49,29304.76,689,0.173,18833.33,0.153,0.17,96.34,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-04-04,CUST-2026038,"North Carolina, US",Services,37,79950.23,626,0.128,4496.72,0.196,0.37,87.21,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-12-01,CUST-2026039,"New Hampshire, US",Manufacturing,35,49018.02,669,0.192,18904.84,0.264,0.54,91.82,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-06-07,CUST-2026040,"Alaska, US",Retail,45,69826.84,740,0.01,218642.83,0.097,0.5,84.07,High fees,0,Negative,Low Risk,Mass Market,Financial/Pricing
2025-03-12,CUST-2026041,"Virginia, US",Healthcare,41,85336.01,766,0.226,136206.31,0.087,0.21,89.34,Excellent rates,0,Positive,Low Risk,Conservative Saver,Financial/Pricing
2025-09-27,CUST-2026042,"Michigan, US",Manufacturing,34,31389.43,803,0.103,44928.66,0.11,0.37,90.86,Excellent rates,0,Positive,Low Risk,Mass Market,Financial/Pricing
2025-05-27,CUST-2026043,"Wisconsin, US",Manufacturing,31,101592.97,629,0.083,142111.28,0.044,0.29,93.19,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-01-01,CUST-2026044,"Missouri, US",Real Estate,49,108266.05,702,0.042,12049.06,0.05,0.3,81.65,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-11-08,CUST-2026045,"Florida, US",Real Estate,24,41509.38,653,0.084,10381.48,0.011,0.84,79.12,Standard banking,0,Neutral,Medium Risk,Emerging Gen-Z,General Service
2025-08-16,CUST-2026046,"Washington, US",Technology,63,62415.42,837,0.103,23495.69,0.197,0.23,91.38,Quick approval,0,Positive,Low Risk,Mass Market,Digital/Operations
2025-10-05,CUST-2026047,"Nebraska, US",Finance,30,60870.08,795,0.197,352.76,0.094,0.57,92.35,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-06-11,CUST-2026048,"Ohio, US",Retail,58,63217.45,724,0.01,127581.5,0.07,0.92,86.25,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-08-11,CUST-2026049,"South Carolina, US",Services,51,48634.64,632,0.09,140568.56,0.115,0.32,89.9,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-08-24,CUST-2026050,"Oregon, US",Finance,27,66813.98,742,0.145,46961.15,0.15,0.33,88.41,Neutral: No feedback provided.,0,Neutral,Low Risk,Emerging Gen-Z,Financial/Pricing
2025-09-24,CUST-2026051,"Wisconsin, US",Education,45,59254.56,683,0.223,20920.42,0.095,0.27,90.11,Process was slow,0,Negative,Medium Risk,Conservative Saver,Digital/Operations
2025-01-04,CUST-2026052,"Connecticut, US",Manufacturing,45,61157.26,637,0.143,17570.19,0.138,0.66,92.64,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-03-19,CUST-2026053,"Pennsylvania, US",Finance,32,107807.96,625,0.094,7684.32,0.157,0.14,90.36,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-09-27,CUST-2026054,"Texas, US",Services,21,49670.09,622,0.163,54947.55,0.161,0.26,88.65,Quick approval,1,Positive,Medium Risk,Emerging Gen-Z,Digital/Operations
2025-09-23,CUST-2026055,"Vermont, US",Finance,30,96093.69,677,0.181,22867.57,0.272,0.11,84.3,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-12-25,CUST-2026056,"West Virginia, US",Finance,50,44670.9,669,0.217,27150.77,0.138,0.48,91.01,Standard banking,0,Neutral,Medium Risk,Conservative Saver,General Service
2025-07-04,CUST-2026057,"California, US",Education,49,156906.09,655,0.15,20004.12,0.12,0.35,88.71,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-03-08,CUST-2026058,"Washington, US",Services,60,30990.39,531,0.126,10192.01,0.172,0.83,92.53,High fees,1,Negative,High Risk,Mass Market,Financial/Pricing
2025-01-11,CUST-2026059,"New Mexico, US",Retail,27,38247.59,663,0.11,28381.11,0.213,0.48,82.1,Quick approval,0,Positive,Medium Risk,Emerging Gen-Z,Digital/Operations
2025-08-12,CUST-2026060,"Wisconsin, US",Education,35,62364.12,541,0.182,135571.32,0.128,0.26,90.84,Excellent rates,0,Positive,High Risk,Mass Market,Financial/Pricing
2025-01-27,CUST-2026061,"North Carolina, US",Healthcare,40,40291.09,693,0.107,111004.25,0.132,0.51,90.13,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-02-20,CUST-2026062,"New Jersey, US",Real Estate,50,82753.6,765,0.113,12211.19,0.073,0.91,93.77,Standard banking,0,Neutral,Medium Risk,Mass Market,General Service
2025-09-13,CUST-2026063,"Maine, US",Manufacturing,55,116481.01,623,0.047,48562.25,0.155,0.32,86.48,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-12-06,CUST-2026064,"Michigan, US",Manufacturing,48,106264.54,741,0.151,51582.6,0.158,0.3,90.4,Standard banking,0,Neutral,Low Risk,Mass Market,General Service
2025-06-06,CUST-2026065,"Mississippi, US",Services,38,66171.24,716,0.109,71637.3,0.156,0.25,87.98,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-10-01,CUST-2026066,"Texas, US",Real Estate,28,174976.3,640,0.06,158635.84,0.373,0.81,84.45,Excellent rates,0,Positive,Medium Risk,Emerging Gen-Z,Financial/Pricing
2025-02-04,CUST-2026067,"New York, US",Technology,28,87348.25,634,0.14,42787.86,0.043,0.77,82.08,Process was slow,0,Negative,Medium Risk,Emerging Gen-Z,Digital/Operations
2025-07-05,CUST-2026068,"Maine, US",Technology,28,109782.02,634,0.124,3092.24,0.056,0.74,90.68,Standard banking,0,Neutral,Medium Risk,Emerging Gen-Z,General Service
2025-11-09,CUST-2026069,"Nevada, US",Services,51,43415.68,733,0.121,29375.79,0.317,0.44,82.14,Quick approval,0,Positive,Low Risk,Mass Market,Digital/Operations
2025-08-20,CUST-2026070,"Tennessee, US",Education,60,42315.03,663,0.184,11127.68,0.122,0.43,95.76,Quick approval,0,Positive,Medium Risk,Mass Market,Digital/Operations
2025-06-01,CUST-2026071,"Texas, US",Healthcare,18,61187.4,688,0.109,27816.24,0.099,0.16,92.18,Standard banking,0,Neutral,Medium Risk,Emerging Gen-Z,General Service
2025-10-13,CUST-2026072,"Wyoming, US",Services,42,55444.44,618,0.15,60463.31,0.217,0.43,90.96,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-10-06,CUST-2026073,"Maryland, US",Finance,34,55068.27,625,0.17,60123.29,0.087,0.5,86.03,Excellent rates,0,Positive,Medium Risk,Mass Market,Financial/Pricing
2025-11-23,CUST-2026074,"Louisiana, US",Real Estate,68,58755.1,587,0.113,28415.59,0.173,0.75,90.68,High fees,0,Negative,High Risk,Mass Market,Financial/Pricing
2025-10-19,CUST-2026075,"New York, US",Education,42,51312.0,644,0.122,7618.63,0.017,0.15,95.63,Process was slow,0,Negative,Medium Risk,Mass Market,Digital/Operations
2025-08-17,CUST-2026076,"Kentucky, US",Real Estate,62,103137.12,773,0.118,47091.29,0.134,0.56,79.2,High fees,0,Negative,Medium Risk,Mass Market,Financial/Pricing
2025-05-21,CUST-2026077,"Pennsylvania, US",Technology,44,76429.7,572,0.034,21182.66,0.264,0.55,94.29,High fees,0,Negative,High Risk,Mass Market,Financial/Pricing
